Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
225.579,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.5705928,16.916
225.589,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.5806512,16.916
225.592,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.585528,16.916
225.601,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.5949768,16.916
225.607,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6004632,16.916
225.613,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.60534,16.916
225.628,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6208848,16.916
225.634,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6257616,16.916
225.637,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6306384,16.916
225.665,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6559368,16.916
225.677,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6705672,16.916
225.683,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.675444,16.916
225.686,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6803208,16.916
225.701,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.695256,16.916
225.704,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.6970848,19.332
225.707,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7007424,19.332
225.714,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7056192,19.332
225.735,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7263456,19.332
225.744,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7354896,19.332
225.747,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.740976,19.332
225.753,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7452432,19.332
225.762,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.754692,19.332
225.778,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7687128,19.332
225.787,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7793808,19.332
225.802,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.7937064,19.332
225.811,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8031552,19.332
225.826,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8180904,19.332
225.835,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.827844,19.332
225.851,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8424744,19.332
225.857,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8494848,24.165
225.86,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8528376,24.165
225.875,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8683824,24.165
225.881,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8732592,24.165
225.887,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8787456,24.165
225.896,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8881944,24.165
225.903,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.8939856,24.165
225.912,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9043488,24.165
225.918,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9092256,24.165
225.927,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.919284,24.165
225.936,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9296472,24.165
225.942,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9339144,24.165
225.951,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9439728,24.165
225.96,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9534216,24.165
225.97,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9637848,24.165
225.976,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.9686616,24.165
225.985,0.560843832,8883.999635,1.440000685,3.349999802,144,3478.899903,1.029999991,444.5,95.54740612,225.97872,24.165
226,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,225.9936552,24.165
226.009,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0018848,19.332
226.012,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0040184,19.332
226.037,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0296216,19.332
226.043,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0354128,19.332
226.052,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0445568,19.332
226.061,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0546152,19.332
226.076,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0695504,19.332
226.088,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0796088,19.332
226.101,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.0948488,19.332
226.113,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1049072,19.332
226.128,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1201472,19.332
226.137,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1302056,19.332
226.143,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1350824,19.332
226.152,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1454456,19.332
226.162,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1542848,21.749
226.174,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1658672,21.749
226.177,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.170744,21.749
226.192,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.1841552,21.749
226.198,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.19208,21.749
226.207,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2000048,21.749
226.223,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2161592,21.749
226.232,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2243888,21.749
226.256,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2496872,21.749
226.265,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2588312,21.749
226.274,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2658416,21.749
226.299,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.2908352,21.749
226.314,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3066848,19.332
226.341,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3335072,19.332
226.36,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3511856,19.332
226.366,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3591104,19.332
226.381,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3746552,19.332
226.39,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3831896,19.332
226.399,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.3926384,19.332
226.427,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.4200704,19.332
226.466,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.4590848,19.332
226.469,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.461828,19.332
226.488,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.4792016,19.332
226.503,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.4962704,19.332
226.512,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.5057192,19.332
226.521,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.513644,19.332
226.53,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.5218736,19.332
226.555,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.5465624,19.332
226.573,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.5651552,19.332
226.597,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.5892344,19.332
226.604,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.5977688,19.332
226.616,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6072176,19.332
226.619,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6114848,19.332
226.622,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.615752,19.332
226.64,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6328208,19.332
226.655,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6489752,19.332
226.665,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6569,19.332
226.671,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6648248,19.332
226.68,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6730544,19.332
226.698,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.6907328,19.332
226.722,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.7145072,19.332
226.738,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.7309664,19.332
226.756,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.7477304,19.332
226.762,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.7556552,19.332
226.771,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.7638848,19.332
226.789,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.7809536,19.332
226.811,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.803204,19.332
226.826,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.8178344,19.332
226.847,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.8394752,19.332
226.86,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.853496,19.332
226.881,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.8742224,19.332
226.896,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.8897672,19.332
226.921,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9123224,19.332
226.924,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9162848,24.165
226.93,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9208568,24.165
226.936,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9275624,24.165
226.942,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9354872,24.165
226.951,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9428024,24.165
226.957,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9501176,24.165
226.963,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9568232,24.165
226.972,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9641384,24.165
226.978,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9705392,24.165
226.994,0.520055446,8898.999786,1.369999804,2.700000086,144,3478.679933,1.029999991,444.5,95.60859437,226.9851696,24.165
227,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,226.6600038,24.165
227.009,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.0004096,24.165
227.027,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.021136,24.165
227.042,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.0357664,24.165
227.073,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.0644176,24.165
227.076,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.0686848,24.165
227.082,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.0741712,24.165
227.091,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.0848392,24.165
227.113,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.1046512,24.165
227.143,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.135436,24.165
227.161,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.1549432,24.165
227.174,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.165916,24.165
227.192,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.1851184,24.165
227.222,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.2143792,24.165
227.228,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.2210848,36.248
227.244,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.2354104,36.248
227.262,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.255832,36.248
227.274,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.2658904,36.248
227.283,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.2768632,36.248
227.305,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.2978944,36.248
227.326,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.318316,36.248
227.347,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.3384328,36.248
227.381,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.3734848,41.081
227.387,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.379276,41.081
227.396,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.3896392,41.081
227.42,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.4115848,41.081
227.43,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.4237768,41.081
227.442,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.4347496,41.081
227.454,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.4469416,41.081
227.494,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.4847368,41.081
227.506,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.4978432,41.081
227.518,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5106448,41.081
227.533,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5258848,55.58
227.542,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5341144,55.58
227.555,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5456968,55.58
227.567,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5588032,55.58
227.579,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5703856,55.58
227.591,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.5828824,55.58
227.612,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.6051328,55.58
227.67,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.6639592,55.58
227.686,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.6782848,60.413
227.695,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.6859048,60.413
227.731,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.7237,60.413
227.744,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.7365016,60.413
227.756,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.7486936,60.413
227.78,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.7730776,60.413
227.792,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.7843552,60.413
227.838,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.8306848,65.246
227.85,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.844096,65.246
227.875,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.8675656,65.246
227.887,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.8797576,65.246
227.911,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.9038368,65.246
227.923,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.9166384,65.246
227.96,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.9526048,65.246
227.972,0.70360432,9493.000033,1.499999696,4.219999891,151,3576.580079,1.029999991,444.5,95.41484557,227.9647968,65.246
