Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
307.083,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.0716744,38.664
307.086,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.0762464,33.831
307.184,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.1725632,33.831
307.238,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.2286464,36.248
307.281,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.270404,36.248
307.373,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.363368,36.248
307.391,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.3810464,43.497
307.47,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.4590752,43.497
307.543,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.5334464,41.081
307.571,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.559964,41.081
307.671,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.6629864,41.081
307.696,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.6858464,41.081
307.778,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.7666184,41.081
307.848,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.8382464,36.248
307.882,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.8711648,36.248
307.985,4.751877213,16019.99969,3.959999849,66.04000102,212,4427.229979,1.029999991,444.5,94.21158022,307.9754064,36.248
308,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,307.9906464,26.582
308.089,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.0793432,26.582
308.153,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.1430464,26.582
308.192,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.1835848,26.582
308.296,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.2878264,26.582
308.305,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.2954464,24.165
308.397,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.3871912,24.165
308.458,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.4478464,19.332
308.5,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.4917376,19.332
308.607,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.596284,19.332
308.61,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.6002464,7.25
308.72,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.7108888,7.25
308.762,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.7526464,7.25
308.814,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.8047672,7.25
308.915,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.9050464,4.833
308.918,3.29368343,14563.99994,3.319999545,69.05999752,212,4426.810059,1.029999991,444.5,95.66977491,308.9093136,4.833
309,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.0000001,4.833
309.034,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.0242232,4.833
309.067,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.0574464,2.417
309.137,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.1284648,2.417
309.22,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.2098464,2.417
309.244,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.2327064,2.417
309.348,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.3372528,2.417
309.372,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.3622464,2.417
309.451,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.4417992,2.417
309.524,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.5146464,2.417
309.555,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.5460408,2.417
309.662,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.6502824,2.417
309.677,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.6670464,2.417
309.765,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.7548288,2.417
309.829,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.8194464,2.417
309.869,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.8590704,2.417
309.972,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.9636168,2.417
309.982,0.907547614,14182.00073,3.04000009,70.91999806,212,4425.979979,1.029999991,444.5,98.06610613,309.9718464,2.417
310,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.0499877,2.417
310.079,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.0678584,2.417
310.134,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.1242464,2.417
310.183,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.1724048,2.417
310.286,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.2766464,2.417
310.39,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.3811928,2.417
310.439,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.4290464,2.417
310.497,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.4857392,2.417
310.591,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.5814464,2.417
310.6,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.5899808,2.417
310.704,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.6945272,2.417
310.744,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.7338464,2.417
310.808,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.7987688,2.417
310.896,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.8862464,2.417
310.914,1.284842572,14110.00061,2.140000001,72.30999762,212,4426.709962,1.029999991,444.5,97.68881616,310.9030104,2.417
311,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.0100098,2.417
311.018,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.007252,2.417
311.048,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.0386464,2.417
311.122,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.1117984,2.417
311.201,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.1910464,2.417
311.225,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.2166496,2.417
311.329,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.3202816,2.417
311.353,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.3434464,2.417
311.435,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.4245232,2.417
311.506,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.4958464,2.417
311.539,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.5290696,2.417
311.643,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.633616,2.417
311.658,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.6482464,2.417
311.746,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.7381624,2.417
311.81,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.8006464,2.417
311.853,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.842404,2.417
311.957,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.9466456,2.417
311.963,1.070702068,12573.99978,2.070000476,69.55999753,205,4130.669923,1.029999991,444.5,97.89275628,311.9530464,2.417
311.999,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,311.9999999,2.417
312.06,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.051192,2.417
312.115,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.1054464,2.417
312.164,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.1554336,2.417
312.268,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.2578464,2.417
312.271,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.2596752,2.417
312.374,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.3642216,2.417
312.42,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.4102464,2.417
312.478,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.4684632,2.417
312.572,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.5626464,2.417
312.582,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.5733144,2.417
312.688,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.677556,2.417
312.725,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.7150464,2.417
312.792,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.7817976,2.417
312.877,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.8674464,2.417
312.895,1.009519261,9009.999849,1.689999956,71.01999654,183,3434.949953,1.029999991,444.5,97.96413629,312.8860392,2.417
312.999,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.019989,2.417
313.03,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.0198464,2.417
313.106,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.0948272,2.417
313.182,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.1722464,2.417
313.209,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.1993736,2.417
313.313,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.3036152,2.417
313.334,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.3246464,2.417
313.417,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.4078568,2.417
313.487,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.4770464,2.417
313.523,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.5124032,2.417
313.636,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.6273128,2.417
313.639,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.6294464,2.417
313.731,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.7211912,2.417
313.792,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.7818464,2.417
313.846,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.8361008,2.417
313.941,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.9299792,2.417
313.944,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.9342464,2.417
313.947,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.9382088,2.417
